1783630963,520911995,66,1,1,0,0.00,1.50
1783630964,520910396,46,0,0,0,0.00,1.26
1783630965,520909344,57,0,1,0,0.00,0.76
1783630966,520909153,45,2,2,0,0.00,0.76
1783630967,520909302,43,2,1,0,0.00,1.01
1783630968,520909686,68,1,1,0,0.00,0.76
1783630969,520912443,55,0,0,0,0.00,1.51
1783630970,520918353,63,1,1,0,0.00,0.25
1783630971,520899031,56,1,1,0,0.00,1.26
1783630972,520917653,74,1,1,0,0.00,1.76
1783630973,520912919,70,0,0,0,0.00,1.51
1783630974,520912537,51,0,0,0,0.00,1.76
1783630975,520907653,62,0,0,0,0.00,1.76
1783630976,520919360,78,0,0,0,0.00,0.76
1783630977,520909690,45,0,0,0,0.00,1.26
1783630978,520913175,87,0,0,0,0.00,1.53
1783630979,520918564,77,1,1,0,0.00,2.02
1783630980,520915182,67,2,2,0,0.00,2.51
1783630981,520914537,66,0,0,0,0.00,1.77
1783630982,520911944,87,0,0,0,0.00,1.27
1783630983,520906413,33,0,0,0,0.00,1.27
1783630984,520906537,44,0,0,0,0.00,1.26
1783630985,520910077,51,0,0,0,0.00,1.26
1783630986,520907190,54,0,0,0,0.00,0.76
1783630987,520902094,59,0,0,0,0.00,1.51
1783630988,520900884,113,0,0,0,0.00,6.80
1783630989,520888039,85,1,1,0,0.00,3.80
1783630990,520902099,87,0,1,0,0.00,1.25
1783630991,520896609,49,0,0,0,0.00,0.25
1783630992,520896254,70,0,0,0,0.00,0.75
1783630993,520906400,62,1,1,0,0.00,0.76
1783630994,520917881,71,0,0,0,0.00,1.51
1783630995,520909133,54,0,0,0,0.00,1.51
1783630996,520917658,92,0,0,0,0.00,1.51
1783630997,520908194,81,0,0,0,0.00,0.51
1783630998,520953607,57,1,1,0,0.00,1.50
1783630999,520908949,45,0,0,0,0.00,0.76
1783631000,520901772,54,0,0,0,0.00,1.51
1783631001,520916607,140,1,1,0,0.00,1.52
1783631002,520915747,76,0,0,0,0.00,1.52
1783631003,520906587,66,0,0,0,0.00,1.51
1783631004,520901627,58,0,0,0,0.00,1.27
1783631005,520921388,78,0,0,0,0.00,1.51
1783631006,520917069,54,0,0,0,0.00,1.51
1783631007,520916847,92,0,0,0,0.00,1.01
1783631008,520921346,86,0,0,0,0.00,1.52
1783631009,520915254,69,0,0,0,0.00,1.01
1783631010,520914562,51,1,1,0,0.00,1.26
1783631011,520918020,48,0,0,0,0.00,1.01
1783631012,520920991,89,0,0,0,0.00,1.02
1783631013,520919257,60,0,0,0,0.00,0.51
1783631014,520905423,55,0,0,0,0.00,1.26
1783631015,520909229,53,0,0,0,0.00,0.76
1783631016,520906299,57,0,0,0,0.00,1.26
1783631017,520911269,53,1,1,0,0.00,1.51
1783631018,520902837,94,1,1,0,0.00,2.01
1783631019,520911889,80,0,0,0,0.00,1.02
1783631020,520908685,39,0,0,0,0.00,1.01
1783631021,520904058,75,1,1,0,0.00,1.52
1783631022,520907177,68,1,1,0,0.00,1.51
1783631023,520913872,78,0,0,0,0.00,0.76
1783631024,520905188,68,0,0,0,0.00,1.26
1783631025,520903468,56,0,0,0,0.00,0.76
1783631026,520906159,62,3,3,0,0.00,1.26
1783631027,520906907,43,0,0,0,0.00,1.76
1783631028,520907640,86,0,1,0,0.00,2.52
1783631029,520904557,41,1,2,0,0.00,3.80
1783631030,520905208,53,0,0,0,0.00,1.01
1783631031,520901261,62,1,1,0,0.00,1.76
1783631032,520906257,89,0,0,0,0.00,2.01
1783631033,520929728,69,1,2,0,0.00,1.01
1783631034,520914644,88,0,0,0,0.00,2.01
1783631035,520905638,83,0,0,0,0.00,1.52
1783631036,520909171,51,0,0,0,0.00,1.26
1783631037,520908991,64,1,1,0,0.00,0.76
1783631038,520915099,89,1,1,0,0.00,2.26
1783631039,520901923,93,0,0,0,0.00,1.52
1783631040,520906232,82,0,0,0,0.00,1.01
1783631041,520910007,58,0,0,0,0.00,1.26
1783631042,520911946,50,0,0,0,0.00,1.01
1783631043,520913610,41,0,0,0,0.00,0.25
1783631044,520907918,50,0,0,0,0.00,0.76
1783631045,520914972,48,1,1,0,0.00,0.76
1783631046,520952429,39,0,0,0,0.00,1.01
1783631047,520913156,40,0,0,0,0.00,0.51
1783631048,520907827,51,0,0,0,0.00,1.26
1783631049,520909569,42,0,0,0,0.00,0.51
1783631050,520921663,56,0,0,0,0.00,1.51
1783631051,520909264,48,0,0,0,0.00,1.26
1783631052,520909614,46,0,0,0,0.00,1.25
1783631053,520905420,89,0,0,0,0.00,1.76
1783631054,520908921,48,0,0,0,0.00,1.01
1783631055,520910952,31,0,0,0,0.00,0.75
1783631056,520909429,34,0,0,0,0.00,0.76
1783631057,520899092,35,0,0,0,0.00,0.76
1783631058,520903587,45,0,0,0,0.00,1.01
1783631059,520910674,41,0,0,0,0.00,0.76
1783631060,520911915,49,0,0,0,0.00,2.00
1783631061,520906895,42,0,0,0,0.00,0.76
1783631062,520912332,34,1,1,0,0.00,0.76
1783631063,520904893,76,1,1,0,0.00,2.01
1783631064,520903067,39,0,0,0,0.00,1.50
1783631065,520914876,44,0,0,0,0.00,1.01
1783631066,520912819,79,0,0,0,0.00,1.26
1783631067,520911481,33,0,0,0,0.00,0.76
1783631068,520915704,35,0,0,0,0.00,0.76
1783631069,520911947,53,0,0,0,0.00,1.01
1783631070,520905315,43,0,0,0,0.00,0.51
1783631071,520916536,62,0,0,0,0.00,1.26
1783631072,520904465,58,0,0,0,0.00,1.01
1783631073,520900665,47,0,0,0,0.00,1.26
1783631074,520905553,70,0,0,0,0.00,0.76
1783631075,520947720,75,0,1,0,0.00,2.01
1783631076,520912014,44,0,0,0,0.00,1.50
1783631077,520911610,72,1,1,0,0.00,1.26
1783631078,520911403,31,0,0,0,0.00,0.76
1783631079,520902124,43,0,0,0,0.00,0.76
1783631080,520908148,41,1,1,0,0.00,1.50
1783631081,520912129,54,0,0,0,0.00,1.26
1783631082,520905685,47,0,0,0,0.00,0.76
1783631083,520912147,44,0,0,0,0.00,0.76
1783631084,520913703,51,0,0,0,0.00,2.48
1783631085,520915302,39,0,0,0,0.00,0.76
1783631086,520951942,71,1,1,0,0.00,1.26
1783631087,520908158,85,0,0,0,0.00,1.52
1783631088,520915093,72,0,0,0,0.00,1.51
1783631089,520910716,83,0,0,0,0.00,1.27
1783631090,520911381,77,0,0,0,0.00,1.76
1783631091,520915215,39,1,1,0,0.00,1.01
1783631092,520912269,68,0,0,0,0.00,1.75
1783631093,520911917,61,0,0,0,0.00,1.51
1783631094,520908796,29,0,0,0,0.00,0.75
1783631095,520911656,64,1,1,0,0.00,1.75
1783631096,520911329,41,0,0,0,0.00,0.51
1783631097,520903494,51,0,0,0,0.00,1.51
1783631098,520909244,57,0,0,0,0.00,1.75
1783631099,520903527,46,0,0,0,0.00,0.76
1783631100,520919727,60,0,0,0,0.00,1.26
1783631101,520915087,46,1,1,0,0.00,0.76
1783631102,520912260,66,0,0,0,0.00,2.01
1783631103,520913175,53,0,0,0,0.00,1.26
1783631104,520920176,53,0,0,0,0.00,1.26
1783631105,520915814,63,0,0,0,0.00,2.25
1783631106,520918110,84,1,1,0,0.00,0.76
1783631107,520923784,92,0,0,0,0.00,1.52
1783631108,520912262,59,0,0,0,0.00,1.01
1783631109,520913388,62,0,0,0,0.00,1.75
1783631110,520910652,63,0,0,0,0.00,1.51
1783631111,520911919,65,1,1,0,0.00,1.76
1783631112,520913021,56,0,0,0,0.00,1.75
1783631113,520913699,85,0,0,0,0.10,2.74
1783631114,520902813,94,1,1,0,0.00,2.01
1783631115,520910721,60,1,1,0,0.00,0.76
1783631116,520915982,65,1,0,0,0.00,1.01
1783631117,520911448,73,0,0,0,0.00,1.27
1783631118,520905610,84,0,0,0,0.00,1.51
1783631119,520918210,60,1,1,0,0.00,1.26
1783631120,520920808,87,0,0,0,0.00,2.01
1783631121,520916062,71,2,2,0,0.00,1.51
1783631122,520921942,72,1,1,0,0.00,1.51
1783631123,520913136,42,1,1,0,0.00,1.01
1783631124,520915477,104,0,0,0,0.00,1.76
1783631125,520907721,53,0,0,0,0.00,1.01
1783631126,520910589,69,1,0,0,0.00,1.51
1783631127,520913459,59,0,0,0,0.00,1.01
1783631128,520953888,83,0,0,0,0.00,0.51
1783631129,520916715,67,0,0,0,0.00,1.26
1783631130,520945747,83,0,1,0,0.00,1.51
1783631131,520916036,68,0,0,0,0.00,2.01
1783631132,520908152,89,0,0,0,0.00,0.77
1783631133,520914808,62,1,1,0,0.00,1.26
1783631134,520904387,75,0,0,0,0.00,1.26
1783631135,520899443,75,0,0,0,0.00,1.76
1783631136,520920290,66,0,0,0,0.00,0.76
1783631137,520917397,88,0,0,0,0.00,2.01
1783631138,520918992,95,0,0,0,0.00,1.27
1783631139,520908931,65,0,0,0,0.00,0.25
1783631140,520915340,76,1,1,0,0.00,2.01
1783631141,520907958,90,0,0,0,0.00,1.02
1783631142,520918349,90,0,0,0,0.00,1.26
1783631143,520910263,64,0,0,0,0.00,1.27
1783631144,520919013,71,3,3,0,0.00,2.01
1783631145,520915017,64,1,2,0,0.00,1.76
1783631146,520909213,48,0,0,0,0.00,0.76
1783631147,520908685,60,0,0,0,0.00,1.51
1783631148,520911557,67,0,0,0,0.00,1.26
1783631149,520910904,66,1,1,0,0.00,1.27
1783631150,520911726,80,1,1,0,0.00,2.00
1783631151,520906784,59,0,1,0,0.00,1.51
1783631152,520907643,89,0,0,0,0.00,1.76
1783631153,520910967,103,0,0,0,0.00,1.77
1783631154,520910663,89,0,0,0,0.00,1.27
1783631155,520908452,74,0,0,0,0.00,2.01
1783631156,520907250,85,1,1,0,0.00,2.51
1783631157,520904923,46,0,0,0,0.00,1.01
1783631158,520905586,81,0,0,0,0.00,2.26
1783631159,520907312,105,0,0,0,0.00,1.77
1783631160,520908748,93,0,0,0,0.00,0.76
1783631161,520943852,64,0,0,0,0.00,1.26
1783631162,520912677,105,0,0,0,0.00,1.02
1783631163,520907100,85,1,1,0,0.00,1.52
1783631164,520916025,60,1,0,0,0.00,1.26
1783631165,520915808,115,0,0,0,0.00,1.02
1783631166,520903846,78,1,1,0,0.00,1.76
1783631167,520913576,114,0,1,0,0.00,2.26
1783631168,520915103,55,0,0,0,0.00,1.02
1783631169,520919470,66,1,2,0,0.00,1.01
1783631170,520907249,78,0,0,0,0.00,2.74
1783631171,520907295,56,0,0,0,0.00,1.01
1783631172,520913828,69,0,0,0,0.00,1.51
1783631173,520918879,66,0,0,0,0.00,1.26
1783631174,520934115,51,2,2,0,0.00,0.76
1783631175,520917611,65,0,0,0,0.00,1.01
1783631176,520916709,104,0,0,0,0.00,2.02
1783631177,520908860,69,1,1,0,0.00,2.25
1783631178,520910468,73,0,0,0,0.00,1.01
1783631179,520916691,54,1,1,0,0.00,1.26
1783631180,520916749,74,0,0,0,0.00,1.27
1783631181,520928975,54,0,1,0,0.10,2.00
1783631182,520903212,66,2,2,0,0.00,2.01
1783631183,520906026,51,0,0,0,0.00,1.26
1783631184,520908718,84,0,0,0,0.00,1.26
1783631185,520911756,43,0,0,0,0.00,0.51
1783631186,520911131,89,0,0,0,0.00,1.52
1783631187,520913615,68,1,1,0,0.00,1.76
1783631188,520943584,52,0,0,0,0.00,1.26
1783631189,520913587,68,0,0,0,0.00,1.26
1783631190,520905035,63,0,1,0,0.00,0.76
1783631191,520904749,77,0,0,0,0.00,1.76
1783631192,520905959,63,2,2,0,0.00,1.51
1783631193,520905697,67,1,1,0,0.00,0.76
1783631194,520906099,85,0,0,0,0.00,1.76
1783631195,520907322,60,0,0,0,0.00,1.51
1783631196,520965773,83,0,0,0,0.00,1.76
1783631197,520908741,70,0,0,0,0.00,1.76
1783631198,520909251,76,0,0,0,0.00,1.51
1783631199,520904072,71,0,0,0,0.00,1.26
1783631200,520912270,57,1,1,0,0.00,1.01
1783631201,520906810,68,0,0,0,0.00,1.76
1783631202,520904518,62,0,0,0,0.00,0.76
1783631203,520905446,86,0,0,0,0.00,1.02
1783631204,520908189,74,2,2,0,0.00,1.26
1783631205,520912538,79,0,0,0,0.00,1.51
1783631206,520913442,84,1,1,0,0.00,1.27
1783631207,520907776,72,0,0,0,0.00,0.76
1783631208,520912362,72,0,0,0,0.00,0.76
1783631209,520910849,51,1,1,0,0.00,1.26
1783631210,520912142,62,0,0,0,0.00,1.51
1783631211,520917231,64,0,0,0,0.00,1.51
1783631212,520921378,83,0,0,0,0.00,1.26
1783631213,520915885,56,0,0,0,0.00,2.00
1783631214,520907002,70,0,0,0,0.00,2.01
1783631215,520911239,60,0,0,0,0.00,1.01
1783631216,520902973,75,0,0,0,0.00,1.51
1783631217,520916735,109,0,0,0,0.00,1.27
1783631218,520915129,96,1,1,0,0.00,1.02
1783631219,520916022,76,0,0,0,0.00,1.51
1783631220,520910714,64,0,0,0,0.00,0.76
1783631221,520908165,63,0,1,0,0.00,1.01
1783631222,520946085,35,0,0,0,0.00,1.01
1783631223,520919214,25,0,0,0,0.00,0.50
1783631224,520923850,48,0,0,0,0.00,1.01
1783631225,520906091,61,1,1,0,0.00,1.26
1783631226,520943125,53,0,0,0,0.00,0.76
1783631227,520910367,67,0,0,0,0.00,1.02
1783631228,520914850,59,0,0,0,0.00,1.26
1783631229,520908555,67,0,0,0,0.00,1.26
1783631230,520912313,51,0,0,0,0.00,1.01
1783631231,520912376,55,0,0,0,0.00,1.75
1783631232,520911140,63,0,0,0,0.00,1.01
1783631233,520951783,48,0,0,0,0.00,7.58
1783631234,520902584,45,0,0,0,0.00,20.00
1783631235,520896150,39,0,0,0,0.00,0.50
1783631236,520903003,57,1,1,0,0.00,1.25
1783631237,520902516,55,0,0,0,0.00,0.75
1783631238,520908754,60,1,2,0,0.00,0.51
1783631239,520939998,46,0,0,0,0.00,1.01
1783631240,520915205,48,0,0,0,0.00,1.26
1783631241,520920992,61,0,0,0,0.00,1.26
1783631242,520901109,46,0,0,0,0.00,0.76
1783631243,520917587,56,0,0,0,0.00,1.51
1783631244,520911625,44,0,0,0,0.00,1.01
1783631245,520947598,49,0,0,0,0.00,2.79
1783631246,520907694,46,0,0,0,0.00,0.76
1783631247,520921809,58,0,0,0,0.00,1.26
1783631248,520919111,45,0,0,0,0.00,0.76
1783631249,520919077,53,0,0,0,0.00,1.26
1783631250,520916763,49,0,1,0,0.00,0.76
1783631251,520919719,64,1,1,0,0.00,1.26
1783631252,520916956,60,0,0,0,0.00,1.26
1783631253,520912799,58,0,0,0,0.00,0.76
1783631254,520908131,52,0,0,0,0.00,1.51
1783631255,520917538,54,0,0,0,0.00,1.26
1783631256,520915914,120,0,0,0,0.00,1.77
1783631257,520917222,38,0,0,0,0.00,1.50
1783631258,520913072,78,0,0,0,0.00,1.27
1783631259,520906747,52,0,0,0,0.00,0.76
1783631260,520907624,69,0,0,0,0.00,1.51
1783631261,520920806,97,3,3,0,0.00,1.52
1783631262,520917961,72,0,0,0,0.00,1.26
1783631263,520915598,82,0,0,0,0.00,2.51
1783631264,520919032,77,0,0,0,0.00,1.01
1783631265,520907898,42,0,0,0,0.00,1.01
1783631266,520918759,69,2,2,0,0.00,1.01
1783631267,520916562,82,1,1,0,0.00,1.51
1783631268,520915267,38,1,0,0,0.00,0.76
1783631269,520912999,49,0,0,0,0.00,0.76
1783631270,520920123,42,0,0,0,0.00,0.76
1783631271,520913724,59,0,0,0,0.00,1.75
1783631272,520919060,59,0,0,0,0.00,0.76
1783631273,520917070,51,1,1,0,0.00,0.51
1783631274,520944942,98,0,0,0,0.00,1.01
1783631275,520917469,64,1,1,0,0.00,0.76
1783631276,520917359,43,1,1,0,0.00,2.00
1783631277,520912268,58,1,1,0,0.00,0.76
1783631278,520917353,71,0,0,0,0.00,1.02
1783631279,520907926,100,0,0,0,0.00,2.02
1783631280,520904821,48,0,1,0,0.00,1.01
1783631281,520917570,59,0,0,0,0.00,1.26
1783631282,520916173,28,0,1,0,0.00,0.50
1783631283,520918704,29,0,0,0,0.00,0.75
1783631284,520922090,46,0,0,0,0.00,1.26
1783631285,520916123,39,1,0,0,0.00,0.76
1783631286,520915283,70,1,1,0,0.00,1.02
1783631287,520907694,87,0,0,0,0.00,1.77
1783631288,520910701,90,1,1,0,0.00,1.52
1783631289,520908470,73,1,1,0,0.00,1.51
1783631290,520916003,46,0,1,0,0.00,1.26
1783631291,520912049,50,0,0,0,0.00,1.26
1783631292,520911662,69,0,0,0,0.00,1.26
1783631293,520917339,54,0,0,0,0.00,0.76
1783631294,520907627,48,0,0,0,0.00,0.76
1783631295,520910803,64,0,0,0,0.00,1.01
1783631296,520916764,119,0,0,0,0.00,1.02
1783631297,520917855,40,0,0,0,0.00,1.01
1783631298,520917462,87,0,0,0,0.00,1.52
1783631299,520903606,37,0,0,0,0.00,1.01
1783631300,520911911,45,0,0,0,0.00,1.75
1783631301,520905504,46,0,0,0,0.00,0.76
1783631302,520912252,57,0,0,0,0.00,1.26
1783631303,520908972,55,2,2,0,0.00,4.31
1783631304,520914835,111,0,0,0,0.00,1.52
1783631305,520921299,52,0,0,0,0.00,1.51
1783631306,520915552,85,0,0,0,0.00,1.01
1783631307,520910458,58,1,1,0,0.00,2.01
1783631308,520912633,39,1,1,0,0.00,1.01
1783631309,520908328,54,0,0,0,0.00,1.51
1783631310,520916187,62,0,1,0,0.00,1.51
1783631311,520900429,91,1,1,0,0.00,1.52
1783631312,520911890,65,1,1,0,0.00,2.01
1783631313,520905933,68,0,0,0,0.00,1.26
1783631314,520904225,60,0,0,0,0.00,1.75
1783631315,520900205,52,2,2,0,0.00,0.76
1783631316,520917258,55,0,0,0,0.00,1.26
1783631317,520919499,92,0,0,0,0.00,1.52
1783631318,520916406,79,1,1,0,0.00,0.76
1783631319,520916264,59,0,0,0,0.00,1.01
1783631320,520951882,48,0,0,0,0.00,0.51
1783631321,520916908,79,0,0,0,0.00,1.51
1783631322,520907853,52,0,0,0,0.00,0.76
1783631323,520900497,79,0,0,0,0.00,1.02
1783631324,520906665,88,1,1,0,0.00,1.52
1783631325,520911825,80,0,0,0,0.00,1.26
1783631326,520905977,67,0,0,0,0.00,1.01
1783631327,520905736,41,0,0,0,0.00,1.25
1783631328,520907666,68,3,2,0,0.00,1.27
1783631329,520919996,94,0,0,0,0.00,1.02
1783631330,520912047,102,0,0,0,0.00,2.51
1783631331,520910957,47,0,0,0,0.00,1.01
1783631332,520906727,52,0,1,0,0.00,0.76
1783631333,520918938,39,0,0,0,0.00,1.01
1783631334,520906758,56,0,0,0,0.00,0.76
1783631335,520904198,63,0,0,0,0.00,0.51
1783631336,520911415,48,1,1,0,0.00,1.01
1783631337,520913929,57,0,0,0,0.00,1.51
1783631338,520946897,68,0,0,0,0.00,0.76
1783631339,520914642,59,0,0,0,0.00,1.75
1783631340,520914821,74,0,0,0,0.00,0.51
1783631341,520919048,68,0,0,0,0.00,1.27
1783631342,520921805,35,0,0,0,0.00,0.76
1783631343,520907984,32,1,1,0,0.00,1.01
1783631344,520916494,48,0,0,0,0.00,1.50
1783631345,520918012,42,0,1,0,0.00,1.26
1783631346,520911964,48,0,0,0,0.00,0.76
1783631347,520910644,55,0,0,0,0.00,0.76
1783631348,520916500,46,0,0,0,0.00,0.51
1783631349,520916926,59,0,0,0,0.00,1.26
1783631350,520910518,109,0,0,0,0.00,1.52
